OrderID,ProductID,UnitPrice,Quantity,Discount (%),OrderDate,ShippedDate,CompanyName,ContactName,ContactTitle,City,Country,LastName,Employee Name,Title,HireDate,City.1,Shipping Company,Gross Revenue,Discount ($),Net Revenue,Days to Ship
10444,35,14.4,8,0.0,1997-02-12,1997-02-21,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Leverling,Janet,Sales Representative,1992-04-01,Kirkland,Federal Shipping,115.19999694824219,0.0,115.19999694824219,9.0
10444,41,7.7,30,0.0,1997-02-12,1997-02-21,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Leverling,Janet,Sales Representative,1992-04-01,Kirkland,Federal Shipping,230.9999942779541,0.0,230.9999942779541,9.0
10445,39,14.4,6,0.0,1997-02-13,1997-02-20,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Leverling,Janet,Sales Representative,1992-04-01,Kirkland,Speedy Express,86.39999771118164,0.0,86.39999771118164,7.0
10445,54,5.9,15,0.0,1997-02-13,1997-02-20,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Leverling,Janet,Sales Representative,1992-04-01,Kirkland,Speedy Express,88.50000143051147,0.0,88.50000143051147,7.0
10446,19,7.3,12,0.1,1997-02-14,1997-02-19,Toms Spezialitäten,Karin Josephs,Marketing Manager,Münster,Germany,Suyama,Michael,Sales Representative,1993-10-17,London,Speedy Express,87.60000228881836,8.760000359416011,78.84000192940235,5.0
10446,24,3.6,20,0.1,1997-02-14,1997-02-19,Toms Spezialitäten,Karin Josephs,Marketing Manager,Münster,Germany,Suyama,Michael,Sales Representative,1993-10-17,London,Speedy Express,71.99999809265137,7.1999999165534945,64.79999817609787,5.0
10446,31,10.0,3,0.1,1997-02-14,1997-02-19,Toms Spezialitäten,Karin Josephs,Marketing Manager,Münster,Germany,Suyama,Michael,Sales Representative,1993-10-17,London,Speedy Express,30.0,3.0000000447034836,26.999999955296516,5.0
10446,52,5.6,15,0.1,1997-02-14,1997-02-19,Toms Spezialitäten,Karin Josephs,Marketing Manager,Münster,Germany,Suyama,Michael,Sales Representative,1993-10-17,London,Speedy Express,83.99999856948853,8.399999982118604,75.59999858736992,5.0
10447,19,7.3,40,0.0,1997-02-14,1997-03-07,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Peacock,Margaret,Sales Representative,1993-05-03,Redmond,United Package,292.00000762939453,0.0,292.00000762939453,21.0
10447,65,16.8,35,0.0,1997-02-14,1997-03-07,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Peacock,Margaret,Sales Representative,1993-05-03,Redmond,United Package,587.9999732971191,0.0,587.9999732971191,21.0
10447,71,17.2,2,0.0,1997-02-14,1997-03-07,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Peacock,Margaret,Sales Representative,1993-05-03,Redmond,United Package,34.400001525878906,0.0,34.400001525878906,21.0
10448,26,24.9,6,0.0,1997-02-17,1997-02-24,Rancho grande,Sergio Gutiérrez,Sales Representative,Buenos Aires,Argentina,Peacock,Margaret,Sales Representative,1993-05-03,Redmond,United Package,149.39999771118164,0.0,149.39999771118164,7.0
10448,40,14.7,20,0.0,1997-02-17,1997-02-24,Rancho grande,Sergio Gutiérrez,Sales Representative,Buenos Aires,Argentina,Peacock,Margaret,Sales Representative,1993-05-03,Redmond,United Package,293.99999618530273,0.0,293.99999618530273,7.0
10449,10,24.8,14,0.0,1997-02-18,1997-02-27,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Strasbourg,France,Leverling,Janet,Sales Representative,1992-04-01,Kirkland,United Package,347.19998931884766,0.0,347.19998931884766,9.0
10449,52,5.6,20,0.0,1997-02-18,1997-02-27,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Strasbourg,France,Leverling,Janet,Sales Representative,1992-04-01,Kirkland,United Package,111.99999809265137,0.0,111.99999809265137,9.0
10449,62,39.4,35,0.0,1997-02-18,1997-02-27,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Strasbourg,France,Leverling,Janet,Sales Representative,1992-04-01,Kirkland,United Package,1379.0000534057617,0.0,1379.0000534057617,9.0
10450,10,24.8,20,0.2,1997-02-19,1997-03-11,Victuailles en stock,Mary Saveley,Sales Agent,Lyon,France,Callahan,Laura,Inside Sales Coordinator,1994-03-05,Seattle,United Package,495.99998474121094,99.19999842643733,396.7999863147736,20.0
10450,54,5.9,6,0.2,1997-02-19,1997-03-11,Victuailles en stock,Mary Saveley,Sales Agent,Lyon,France,Callahan,Laura,Inside Sales Coordinator,1994-03-05,Seattle,United Package,35.40000057220459,7.080000219941141,28.32000035226345,20.0
10451,55,19.2,120,0.1,1997-02-19,1997-03-12,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Peacock,Margaret,Sales Representative,1993-05-03,Redmond,Federal Shipping,2304.0000915527344,230.4000125885011,2073.600078964233,21.0
10451,64,26.6,35,0.1,1997-02-19,1997-03-12,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Peacock,Margaret,Sales Representative,1993-05-03,Redmond,Federal Shipping,931.0000133514404,93.10000272244217,837.9000106289983,21.0
10451,65,16.8,28,0.1,1997-02-19,1997-03-12,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Peacock,Margaret,Sales Representative,1993-05-03,Redmond,Federal Shipping,470.3999786376953,47.03999856472012,423.3599800729752,21.0
10451,77,10.4,55,0.1,1997-02-19,1997-03-12,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Peacock,Margaret,Sales Representative,1993-05-03,Redmond,Federal Shipping,571.999979019165,57.19999875426289,514.7999802649022,21.0
10452,28,36.4,15,0.0,1997-02-20,1997-02-26,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Callahan,Laura,Inside Sales Coordinator,1994-03-05,Seattle,Speedy Express,546.0000228881836,0.0,546.0000228881836,6.0
10452,44,15.5,100,0.05,1997-02-20,1997-02-26,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Callahan,Laura,Inside Sales Coordinator,1994-03-05,Seattle,Speedy Express,1550.0,77.50000115483999,1472.49999884516,6.0
10453,48,10.2,15,0.1,1997-02-21,1997-02-26,Around the Horn,Thomas Hardy,Sales Representative,London,UK,Davolio,Nancy,Sales Representative,1992-05-01,Seattle,United Package,152.99999713897705,15.299999941885467,137.6999971970916,5.0
10453,70,12.0,25,0.1,1997-02-21,1997-02-26,Around the Horn,Thomas Hardy,Sales Representative,London,UK,Davolio,Nancy,Sales Representative,1992-05-01,Seattle,United Package,300.0,30.000000447034836,269.99999955296516,5.0
10454,16,13.9,20,0.2,1997-02-21,1997-02-25,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,Peacock,Margaret,Sales Representative,1993-05-03,Redmond,Federal Shipping,277.99999237060547,55.59999930262563,222.39999306797984,4.0
10454,33,2.0,20,0.2,1997-02-21,1997-02-25,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,Peacock,Margaret,Sales Representative,1993-05-03,Redmond,Federal Shipping,40.0,8.00000011920929,31.99999988079071,4.0
10454,46,9.6,10,0.2,1997-02-21,1997-02-25,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,Peacock,Margaret,Sales Representative,1993-05-03,Redmond,Federal Shipping,96.00000381469727,19.20000104904176,76.8000027656555,4.0
10455,39,14.4,20,0.0,1997-02-24,1997-03-03,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Oulu,Finland,Callahan,Laura,Inside Sales Coordinator,1994-03-05,Seattle,United Package,287.99999237060547,0.0,287.99999237060547,7.0
10455,53,26.2,50,0.0,1997-02-24,1997-03-03,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Oulu,Finland,Callahan,Laura,Inside Sales Coordinator,1994-03-05,Seattle,United Package,1310.0000381469727,0.0,1310.0000381469727,7.0
10455,61,22.8,25,0.0,1997-02-24,1997-03-03,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Oulu,Finland,Callahan,Laura,Inside Sales Coordinator,1994-03-05,Seattle,United Package,569.9999809265137,0.0,569.9999809265137,7.0
10455,71,17.2,30,0.0,1997-02-24,1997-03-03,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Oulu,Finland,Callahan,Laura,Inside Sales Coordinator,1994-03-05,Seattle,United Package,516.0000228881836,0.0,516.0000228881836,7.0
10456,21,8.0,40,0.15,1997-02-25,1997-02-28,Königlich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,Callahan,Laura,Inside Sales Coordinator,1994-03-05,Seattle,United Package,320.0,48.00000190734863,271.99999809265137,3.0
10456,49,16.0,21,0.15,1997-02-25,1997-02-28,Königlich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,Callahan,Laura,Inside Sales Coordinator,1994-03-05,Seattle,United Package,336.0,50.400002002716064,285.59999799728394,3.0
10457,59,44.0,36,0.0,1997-02-25,1997-03-03,Königlich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,Fuller,Andrew,"Vice President, Sales",1992-08-14,Tacoma,Speedy Express,1584.0,0.0,1584.0,6.0
10458,26,24.9,30,0.0,1997-02-26,1997-03-04,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,King,Robert,Sales Representative,1994-01-02,London,Federal Shipping,746.9999885559082,0.0,746.9999885559082,6.0
10458,28,36.4,30,0.0,1997-02-26,1997-03-04,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,King,Robert,Sales Representative,1994-01-02,London,Federal Shipping,1092.0000457763672,0.0,1092.0000457763672,6.0
10458,43,36.8,20,0.0,1997-02-26,1997-03-04,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,King,Robert,Sales Representative,1994-01-02,London,Federal Shipping,735.9999847412109,0.0,735.9999847412109,6.0
10458,56,30.4,15,0.0,1997-02-26,1997-03-04,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,King,Robert,Sales Representative,1994-01-02,London,Federal Shipping,455.9999942779541,0.0,455.9999942779541,6.0
10458,71,17.2,50,0.0,1997-02-26,1997-03-04,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,King,Robert,Sales Representative,1994-01-02,London,Federal Shipping,860.0000381469727,0.0,860.0000381469727,6.0
10459,7,24.0,16,0.05,1997-02-27,1997-02-28,Victuailles en stock,Mary Saveley,Sales Agent,Lyon,France,Peacock,Margaret,Sales Representative,1993-05-03,Redmond,United Package,384.0,19.200000286102295,364.7999997138977,1.0
10459,46,9.6,20,0.05,1997-02-27,1997-02-28,Victuailles en stock,Mary Saveley,Sales Agent,Lyon,France,Peacock,Margaret,Sales Representative,1993-05-03,Redmond,United Package,192.00000762939453,9.60000052452088,182.40000710487365,1.0
10459,72,27.8,40,0.0,1997-02-27,1997-02-28,Victuailles en stock,Mary Saveley,Sales Agent,Lyon,France,Peacock,Margaret,Sales Representative,1993-05-03,Redmond,United Package,1111.9999694824219,0.0,1111.9999694824219,1.0
10460,68,10.0,21,0.25,1997-02-28,1997-03-03,Folk och fä HB,Maria Larsson,Owner,Bräcke,Sweden,Callahan,Laura,Inside Sales Coordinator,1994-03-05,Seattle,Speedy Express,210.0,52.5,157.5,3.0
10460,75,6.2,4,0.25,1997-02-28,1997-03-03,Folk och fä HB,Maria Larsson,Owner,Bräcke,Sweden,Callahan,Laura,Inside Sales Coordinator,1994-03-05,Seattle,Speedy Express,24.799999237060547,6.199999809265137,18.59999942779541,3.0
10461,21,8.0,40,0.25,1997-02-28,1997-03-05,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,Davolio,Nancy,Sales Representative,1992-05-01,Seattle,Federal Shipping,320.0,80.0,240.0,5.0
10461,30,20.7,28,0.25,1997-02-28,1997-03-05,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,Davolio,Nancy,Sales Representative,1992-05-01,Seattle,Federal Shipping,579.6000213623047,144.90000534057617,434.7000160217285,5.0
10461,55,19.2,60,0.25,1997-02-28,1997-03-05,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,Davolio,Nancy,Sales Representative,1992-05-01,Seattle,Federal Shipping,1152.0000457763672,288.0000114440918,864.0000343322754,5.0
10462,13,4.8,1,0.0,1997-03-03,1997-03-18,Consolidated Holdings,Elizabeth Brown,Sales Representative,London,UK,Fuller,Andrew,"Vice President, Sales",1992-08-14,Tacoma,Speedy Express,4.800000190734863,0.0,4.800000190734863,15.0
10462,23,7.2,21,0.0,1997-03-03,1997-03-18,Consolidated Holdings,Elizabeth Brown,Sales Representative,London,UK,Fuller,Andrew,"Vice President, Sales",1992-08-14,Tacoma,Speedy Express,151.19999599456787,0.0,151.19999599456787,15.0
10463,19,7.3,21,0.0,1997-03-04,1997-03-06,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,Buchanan,Steven,Sales Manager,1993-10-17,London,Federal Shipping,153.30000400543213,0.0,153.30000400543213,2.0
10463,42,11.2,50,0.0,1997-03-04,1997-03-06,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,Buchanan,Steven,Sales Manager,1993-10-17,London,Federal Shipping,559.9999904632568,0.0,559.9999904632568,2.0
10464,4,17.6,16,0.2,1997-03-04,1997-03-14,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Lisboa,Portugal,Peacock,Margaret,Sales Representative,1993-05-03,Redmond,United Package,281.6000061035156,56.32000205993654,225.28000404357908,10.0
10464,43,36.8,3,0.0,1997-03-04,1997-03-14,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Lisboa,Portugal,Peacock,Margaret,Sales Representative,1993-05-03,Redmond,United Package,110.39999771118164,0.0,110.39999771118164,10.0
10464,56,30.4,30,0.2,1997-03-04,1997-03-14,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Lisboa,Portugal,Peacock,Margaret,Sales Representative,1993-05-03,Redmond,United Package,911.9999885559082,182.4000004291534,729.5999881267549,10.0
10464,60,27.2,20,0.0,1997-03-04,1997-03-14,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Lisboa,Portugal,Peacock,Margaret,Sales Representative,1993-05-03,Redmond,United Package,544.0000152587891,0.0,544.0000152587891,10.0
10465,24,3.6,25,0.0,1997-03-05,1997-03-14,Vaffeljernet,Palle Ibsen,Sales Manager,Århus,Denmark,Davolio,Nancy,Sales Representative,1992-05-01,Seattle,Federal Shipping,89.99999761581421,0.0,89.99999761581421,9.0
10465,29,99.0,18,0.1,1997-03-05,1997-03-14,Vaffeljernet,Palle Ibsen,Sales Manager,Århus,Denmark,Davolio,Nancy,Sales Representative,1992-05-01,Seattle,Federal Shipping,1782.0,178.20000265538692,1603.799997344613,9.0
10465,40,14.7,20,0.0,1997-03-05,1997-03-14,Vaffeljernet,Palle Ibsen,Sales Manager,Århus,Denmark,Davolio,Nancy,Sales Representative,1992-05-01,Seattle,Federal Shipping,293.99999618530273,0.0,293.99999618530273,9.0
10465,45,7.6,30,0.1,1997-03-05,1997-03-14,Vaffeljernet,Palle Ibsen,Sales Manager,Århus,Denmark,Davolio,Nancy,Sales Representative,1992-05-01,Seattle,Federal Shipping,227.99999713897705,22.800000053644176,205.19999708533288,9.0
10465,50,13.0,25,0.0,1997-03-05,1997-03-14,Vaffeljernet,Palle Ibsen,Sales Manager,Århus,Denmark,Davolio,Nancy,Sales Representative,1992-05-01,Seattle,Federal Shipping,325.0,0.0,325.0,9.0
10466,11,16.8,10,0.0,1997-03-06,1997-03-13,Comércio Mineiro,Pedro Afonso,Sales Associate,Sao Paulo,Brazil,Peacock,Margaret,Sales Representative,1993-05-03,Redmond,Speedy Express,167.99999237060547,0.0,167.99999237060547,7.0
10466,46,9.6,5,0.0,1997-03-06,1997-03-13,Comércio Mineiro,Pedro Afonso,Sales Associate,Sao Paulo,Brazil,Peacock,Margaret,Sales Representative,1993-05-03,Redmond,Speedy Express,48.00000190734863,0.0,48.00000190734863,7.0
10467,24,3.6,28,0.0,1997-03-06,1997-03-11,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Bergamo,Italy,Callahan,Laura,Inside Sales Coordinator,1994-03-05,Seattle,United Package,100.79999732971191,0.0,100.79999732971191,5.0
10467,25,11.2,12,0.0,1997-03-06,1997-03-11,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Bergamo,Italy,Callahan,Laura,Inside Sales Coordinator,1994-03-05,Seattle,United Package,134.39999771118164,0.0,134.39999771118164,5.0
10468,30,20.7,8,0.0,1997-03-07,1997-03-12,Königlich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,Leverling,Janet,Sales Representative,1992-04-01,Kirkland,Federal Shipping,165.60000610351562,0.0,165.60000610351562,5.0
10468,43,36.8,15,0.0,1997-03-07,1997-03-12,Königlich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,Leverling,Janet,Sales Representative,1992-04-01,Kirkland,Federal Shipping,551.9999885559082,0.0,551.9999885559082,5.0
10469,2,15.2,40,0.15,1997-03-10,1997-03-14,White Clover Markets,Karl Jablonski,Owner,Seattle,USA,Davolio,Nancy,Sales Representative,1992-05-01,Seattle,Speedy Express,607.9999923706055,91.20000247955318,516.7999898910523,4.0
10469,16,13.9,35,0.15,1997-03-10,1997-03-14,White Clover Markets,Karl Jablonski,Owner,Seattle,USA,Davolio,Nancy,Sales Representative,1992-05-01,Seattle,Speedy Express,486.49998664855957,72.97500089704982,413.52498575150975,4.0
10469,44,15.5,2,0.15,1997-03-10,1997-03-14,White Clover Markets,Karl Jablonski,Owner,Seattle,USA,Davolio,Nancy,Sales Representative,1992-05-01,Seattle,Speedy Express,31.0,4.650000184774399,26.3499998152256,4.0
10470,18,50.0,30,0.0,1997-03-11,1997-03-14,Bon app',Laurence Lebihan,Owner,Marseille,France,Peacock,Margaret,Sales Representative,1993-05-03,Redmond,United Package,1500.0,0.0,1500.0,3.0
10470,23,7.2,15,0.0,1997-03-11,1997-03-14,Bon app',Laurence Lebihan,Owner,Marseille,France,Peacock,Margaret,Sales Representative,1993-05-03,Redmond,United Package,107.99999713897705,0.0,107.99999713897705,3.0
10470,64,26.6,8,0.0,1997-03-11,1997-03-14,Bon app',Laurence Lebihan,Owner,Marseille,France,Peacock,Margaret,Sales Representative,1993-05-03,Redmond,United Package,212.8000030517578,0.0,212.8000030517578,3.0
10471,7,24.0,30,0.0,1997-03-11,1997-03-18,B's Beverages,Victoria Ashworth,Sales Representative,London,UK,Fuller,Andrew,"Vice President, Sales",1992-08-14,Tacoma,Federal Shipping,720.0,0.0,720.0,7.0
10471,56,30.4,20,0.0,1997-03-11,1997-03-18,B's Beverages,Victoria Ashworth,Sales Representative,London,UK,Fuller,Andrew,"Vice President, Sales",1992-08-14,Tacoma,Federal Shipping,607.9999923706055,0.0,607.9999923706055,7.0
10472,24,3.6,80,0.05,1997-03-12,1997-03-19,Seven Seas Imports,Hari Kumar,Sales Manager,London,UK,Callahan,Laura,Inside Sales Coordinator,1994-03-05,Seattle,Speedy Express,287.99999237060547,14.399999833106989,273.59999253749845,7.0
10472,51,42.4,18,0.0,1997-03-12,1997-03-19,Seven Seas Imports,Hari Kumar,Sales Manager,London,UK,Callahan,Laura,Inside Sales Coordinator,1994-03-05,Seattle,Speedy Express,763.2000274658203,0.0,763.2000274658203,7.0
10473,33,2.0,12,0.0,1997-03-13,1997-03-21,Island Trading,Helen Bennett,Marketing Manager,Cowes,UK,Davolio,Nancy,Sales Representative,1992-05-01,Seattle,Federal Shipping,24.0,0.0,24.0,8.0
10473,71,17.2,12,0.0,1997-03-13,1997-03-21,Island Trading,Helen Bennett,Marketing Manager,Cowes,UK,Davolio,Nancy,Sales Representative,1992-05-01,Seattle,Federal Shipping,206.40000915527344,0.0,206.40000915527344,8.0
10474,14,18.6,12,0.0,1997-03-13,1997-03-21,Pericles Comidas clásicas,Guillermo Fernández,Sales Representative,México D.F.,Mexico,Buchanan,Steven,Sales Manager,1993-10-17,London,United Package,223.20000457763672,0.0,223.20000457763672,8.0
10474,28,36.4,18,0.0,1997-03-13,1997-03-21,Pericles Comidas clásicas,Guillermo Fernández,Sales Representative,México D.F.,Mexico,Buchanan,Steven,Sales Manager,1993-10-17,London,United Package,655.2000274658203,0.0,655.2000274658203,8.0
10474,40,14.7,21,0.0,1997-03-13,1997-03-21,Pericles Comidas clásicas,Guillermo Fernández,Sales Representative,México D.F.,Mexico,Buchanan,Steven,Sales Manager,1993-10-17,London,United Package,308.69999599456787,0.0,308.69999599456787,8.0
10474,75,6.2,10,0.0,1997-03-13,1997-03-21,Pericles Comidas clásicas,Guillermo Fernández,Sales Representative,México D.F.,Mexico,Buchanan,Steven,Sales Manager,1993-10-17,London,United Package,61.99999809265137,0.0,61.99999809265137,8.0
10475,31,10.0,35,0.15,1997-03-14,1997-04-04,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,Dodsworth,Anne,Sales Representative,1994-11-15,London,Speedy Express,350.0,52.50000208616257,297.49999791383743,21.0
10475,66,13.6,60,0.15,1997-03-14,1997-04-04,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,Dodsworth,Anne,Sales Representative,1994-11-15,London,Speedy Express,816.0000228881836,122.40000829696669,693.6000145912169,21.0
10475,76,14.4,42,0.15,1997-03-14,1997-04-04,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,Dodsworth,Anne,Sales Representative,1994-11-15,London,Speedy Express,604.7999839782715,90.72000120162954,514.0799827766419,21.0
10476,55,19.2,2,0.05,1997-03-17,1997-03-24,HILARION-Abastos,Carlos Hernández,Sales Representative,San Cristóbal,Venezuela,Callahan,Laura,Inside Sales Coordinator,1994-03-05,Seattle,Federal Shipping,38.400001525878906,1.920000104904176,36.48000142097473,7.0
10476,70,12.0,12,0.0,1997-03-17,1997-03-24,HILARION-Abastos,Carlos Hernández,Sales Representative,San Cristóbal,Venezuela,Callahan,Laura,Inside Sales Coordinator,1994-03-05,Seattle,Federal Shipping,144.0,0.0,144.0,7.0
10477,1,14.4,15,0.0,1997-03-17,1997-03-25,Princesa Isabel Vinhos,Isabel de Castro,Sales Representative,Lisboa,Portugal,Buchanan,Steven,Sales Manager,1993-10-17,London,United Package,215.9999942779541,0.0,215.9999942779541,8.0
10477,21,8.0,21,0.25,1997-03-17,1997-03-25,Princesa Isabel Vinhos,Isabel de Castro,Sales Representative,Lisboa,Portugal,Buchanan,Steven,Sales Manager,1993-10-17,London,United Package,168.0,42.0,126.0,8.0
10477,39,14.4,20,0.25,1997-03-17,1997-03-25,Princesa Isabel Vinhos,Isabel de Castro,Sales Representative,Lisboa,Portugal,Buchanan,Steven,Sales Manager,1993-10-17,London,United Package,287.99999237060547,71.99999809265137,215.9999942779541,8.0
10478,10,24.8,20,0.05,1997-03-18,1997-03-26,Victuailles en stock,Mary Saveley,Sales Agent,Lyon,France,Fuller,Andrew,"Vice President, Sales",1992-08-14,Tacoma,Federal Shipping,495.99998474121094,24.799999606609333,471.1999851346016,8.0
10479,38,210.8,30,0.0,1997-03-19,1997-03-21,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,Leverling,Janet,Sales Representative,1992-04-01,Kirkland,Federal Shipping,6324.000091552734,0.0,6324.000091552734,2.0
10479,53,26.2,28,0.0,1997-03-19,1997-03-21,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,Leverling,Janet,Sales Representative,1992-04-01,Kirkland,Federal Shipping,733.6000213623047,0.0,733.6000213623047,2.0
10479,59,44.0,60,0.0,1997-03-19,1997-03-21,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,Leverling,Janet,Sales Representative,1992-04-01,Kirkland,Federal Shipping,2640.0,0.0,2640.0,2.0
10479,64,26.6,30,0.0,1997-03-19,1997-03-21,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,Leverling,Janet,Sales Representative,1992-04-01,Kirkland,Federal Shipping,798.0000114440918,0.0,798.0000114440918,2.0
10480,47,7.6,30,0.0,1997-03-20,1997-03-24,Folies gourmandes,Martine Rancé,Assistant Sales Agent,Lille,France,Suyama,Michael,Sales Representative,1993-10-17,London,United Package,227.99999713897705,0.0,227.99999713897705,4.0
10480,59,44.0,12,0.0,1997-03-20,1997-03-24,Folies gourmandes,Martine Rancé,Assistant Sales Agent,Lille,France,Suyama,Michael,Sales Representative,1993-10-17,London,United Package,528.0,0.0,528.0,4.0
10481,49,16.0,24,0.0,1997-03-20,1997-03-25,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Callahan,Laura,Inside Sales Coordinator,1994-03-05,Seattle,United Package,384.0,0.0,384.0,5.0
10481,60,27.2,40,0.0,1997-03-20,1997-03-25,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Callahan,Laura,Inside Sales Coordinator,1994-03-05,Seattle,United Package,1088.0000305175781,0.0,1088.0000305175781,5.0
10482,40,14.7,10,0.0,1997-03-21,1997-04-10,Lazy K Kountry Store,John Steel,Marketing Manager,Walla Walla,USA,Davolio,Nancy,Sales Representative,1992-05-01,Seattle,Federal Shipping,146.99999809265137,0.0,146.99999809265137,20.0
10483,34,11.2,35,0.05,1997-03-24,1997-04-25,White Clover Markets,Karl Jablonski,Owner,Seattle,USA,King,Robert,Sales Representative,1994-01-02,London,United Package,391.9999933242798,19.599999958276744,372.39999336600306,32.0
10483,77,10.4,30,0.05,1997-03-24,1997-04-25,White Clover Markets,Karl Jablonski,Owner,Seattle,USA,King,Robert,Sales Representative,1994-01-02,London,United Package,311.9999885559082,15.599999660253516,296.3999888956547,32.0
10484,21,8.0,14,0.0,1997-03-24,1997-04-01,B's Beverages,Victoria Ashworth,Sales Representative,London,UK,Leverling,Janet,Sales Representative,1992-04-01,Kirkland,Federal Shipping,112.0,0.0,112.0,8.0
10484,40,14.7,10,0.0,1997-03-24,1997-04-01,B's Beverages,Victoria Ashworth,Sales Representative,London,UK,Leverling,Janet,Sales Representative,1992-04-01,Kirkland,Federal Shipping,146.99999809265137,0.0,146.99999809265137,8.0
10484,51,42.4,3,0.0,1997-03-24,1997-04-01,B's Beverages,Victoria Ashworth,Sales Representative,London,UK,Leverling,Janet,Sales Representative,1992-04-01,Kirkland,Federal Shipping,127.20000457763672,0.0,127.20000457763672,8.0
10485,2,15.2,20,0.1,1997-03-25,1997-03-31,LINO-Delicateses,Felipe Izquierdo,Owner,I. de Margarita,Venezuela,Peacock,Margaret,Sales Representative,1993-05-03,Redmond,United Package,303.99999618530273,30.400000071525568,273.59999611377714,6.0
10485,3,8.0,20,0.1,1997-03-25,1997-03-31,LINO-Delicateses,Felipe Izquierdo,Owner,I. de Margarita,Venezuela,Peacock,Margaret,Sales Representative,1993-05-03,Redmond,United Package,160.0,16.00000023841858,143.99999976158142,6.0
10485,55,19.2,30,0.1,1997-03-25,1997-03-31,LINO-Delicateses,Felipe Izquierdo,Owner,I. de Margarita,Venezuela,Peacock,Margaret,Sales Representative,1993-05-03,Redmond,United Package,576.0000228881836,57.60000314712528,518.4000197410583,6.0
10485,70,12.0,60,0.1,1997-03-25,1997-03-31,LINO-Delicateses,Felipe Izquierdo,Owner,I. de Margarita,Venezuela,Peacock,Margaret,Sales Representative,1993-05-03,Redmond,United Package,720.0,72.0000010728836,647.9999989271164,6.0
